SUBJECT,ITEM,LEXICALITY,REPETITION,CASE,RT,ACCURACY
31,12,word,repeated,alternating,595.62,1
31,13,word,repeated,alternating,689.32,1
31,14,word,repeated,alternating,711.99,1
31,15,word,repeated,alternating,548.36,1
31,16,word,repeated,alternating,543.46,1
31,17,word,repeated,alternating,543.1,1
31,18,word,repeated,alternating,475.61,1
31,19,word,repeated,alternating,466.59,1
31,20,word,repeated,alternating,576.5,1
31,21,word,repeated,alternating,696.01,1
31,22,word,repeated,alternating,463.07,1
31,23,word,repeated,alternating,462.55,1
31,24,word,repeated,alternating,442.24,1
31,25,word,repeated,alternating,603.01,1
31,26,word,repeated,alternating,522.03,1
31,27,word,repeated,alternating,575.14,1
31,28,word,repeated,alternating,482.56,1
31,29,word,repeated,alternating,668.28,1
31,30,word,repeated,alternating,688.41,1
31,31,word,unrelated,lowercase,545.91,1
31,32,word,unrelated,lowercase,436.89,1
31,33,word,unrelated,lowercase,720.77,1
31,34,word,unrelated,lowercase,510.97,1
31,35,word,unrelated,lowercase,472.53,1
31,36,word,unrelated,lowercase,752.87,1
31,37,word,unrelated,lowercase,618.87,1
31,38,word,unrelated,lowercase,669.63,1
31,39,word,unrelated,lowercase,588.22,1
31,40,word,unrelated,lowercase,539.65,1
31,41,word,unrelated,lowercase,497.12,1
31,42,word,unrelated,lowercase,659.18,1
31,43,word,unrelated,lowercase,NA,0
31,44,word,unrelated,lowercase,524.78,1
31,45,word,unrelated,lowercase,NA,0
31,46,word,unrelated,lowercase,NA,0
31,47,word,unrelated,lowercase,519.7,1
31,48,word,unrelated,lowercase,683.28,1
31,49,word,unrelated,lowercase,587.73,1
31,50,word,unrelated,lowercase,534.85,1
31,51,word,unrelated,lowercase,522.39,1
31,52,word,unrelated,lowercase,663.3,1
31,53,word,unrelated,lowercase,715.68,1
31,54,word,unrelated,lowercase,613.22,1
31,55,word,unrelated,lowercase,NA,0
31,56,word,unrelated,lowercase,574.38,1
31,57,word,unrelated,lowercase,594.21,1
31,58,word,unrelated,lowercase,710.56,1
31,59,word,unrelated,lowercase,540.21,1
31,60,word,unrelated,lowercase,521.68,1
31,61,word,unrelated,alternating,507.73,1
31,62,word,unrelated,alternating,560.94,1
31,63,word,unrelated,alternating,573.87,1
31,64,word,unrelated,alternating,591.81,1
31,65,word,unrelated,alternating,655.63,1
31,66,word,unrelated,alternating,543.11,1
31,67,word,unrelated,alternating,631.04,1
31,68,word,unrelated,alternating,583.46,1
31,69,word,unrelated,alternating,672.58,1
31,70,word,unrelated,alternating,582.89,1
31,71,word,unrelated,alternating,NA,0
31,72,word,unrelated,alternating,890.36,1
31,73,word,unrelated,alternating,527.1,1
31,74,word,unrelated,alternating,641.04,1
31,75,word,unrelated,alternating,536.73,1
31,76,word,unrelated,alternating,752.55,1
31,77,word,unrelated,alternating,NA,0
31,78,word,unrelated,alternating,552.02,1
31,79,word,unrelated,alternating,665.47,1
31,80,word,unrelated,alternating,600.21,1
31,81,word,unrelated,alternating,575.9,1
31,82,word,unrelated,alternating,658.76,1
31,83,word,unrelated,alternating,611.19,1
31,84,word,unrelated,alternating,537.35,1
31,85,word,unrelated,alternating,611.86,1
31,86,word,unrelated,alternating,576.09,1
31,87,word,unrelated,alternating,627.99,1
31,88,word,unrelated,alternating,549.1,1
31,89,word,unrelated,alternating,593.16,1
31,90,word,unrelated,alternating,752.75,1
31,91,word,repeated,lowercase,NA,0
31,92,word,repeated,lowercase,671.23,1
31,93,word,repeated,lowercase,602.96,1
31,94,word,repeated,lowercase,481.38,1
31,95,word,repeated,lowercase,476,1
31,96,word,repeated,lowercase,445.22,1
31,97,word,repeated,lowercase,570.12,1
31,98,word,repeated,lowercase,503.41,1
31,99,word,repeated,lowercase,574.4,1
31,100,word,repeated,lowercase,436.01,1
31,101,word,repeated,lowercase,540.45,1
31,102,word,repeated,lowercase,576.41,1
31,103,word,repeated,lowercase,NA,0
31,104,word,repeated,lowercase,516.85,1
31,105,word,repeated,lowercase,570.33,1
31,106,word,repeated,lowercase,528.72,1
31,107,word,repeated,lowercase,483.12,1
31,108,word,repeated,lowercase,538.91,1
31,109,word,repeated,lowercase,543.8,1
31,110,word,repeated,lowercase,423.16,1
31,111,word,repeated,lowercase,563.42,1
31,112,word,repeated,lowercase,652.27,1
31,113,word,repeated,lowercase,556.19,1
31,114,word,repeated,lowercase,566.44,1
31,115,word,repeated,lowercase,405.65,1
31,116,word,repeated,lowercase,488.23,1
31,117,word,repeated,lowercase,473.77,1
31,118,word,repeated,lowercase,472.24,1
31,119,word,repeated,lowercase,692.3,1
31,120,word,repeated,lowercase,588.34,1
32,1,word,repeated,alternating,629.17,1
32,2,word,repeated,alternating,743,1
32,3,word,repeated,alternating,394.8,1
32,4,word,repeated,alternating,472.79,1
32,5,word,repeated,alternating,594.08,1
32,6,word,repeated,alternating,612.85,1
32,7,word,repeated,alternating,NA,0
32,8,word,repeated,alternating,1041.82,1
32,9,word,repeated,alternating,493.99,1
32,10,word,repeated,alternating,499.6,1
32,11,word,repeated,alternating,552.04,1
32,12,word,repeated,alternating,534,1
32,13,word,repeated,alternating,508.33,1
32,14,word,repeated,alternating,899.02,1
32,15,word,repeated,alternating,642.86,1
32,16,word,repeated,alternating,695.31,1
32,17,word,repeated,alternating,860.21,1
32,18,word,repeated,alternating,631.11,1
32,19,word,repeated,alternating,NA,0
32,20,word,repeated,alternating,838.6,1
32,21,word,repeated,alternating,538.84,1
32,22,word,repeated,alternating,598.5,1
32,23,word,repeated,alternating,864.5,1
32,24,word,repeated,alternating,931.43,1
32,25,word,repeated,alternating,597.03,1
32,26,word,repeated,alternating,542.4,1
32,27,word,repeated,alternating,859.78,1
32,28,word,repeated,alternating,652.4,1
32,29,word,repeated,alternating,550.79,1
32,30,word,repeated,alternating,650.13,1
32,31,word,unrelated,lowercase,638.6,1
32,32,word,unrelated,lowercase,600.4,1
32,33,word,unrelated,lowercase,545.82,1
32,34,word,unrelated,lowercase,716.4,1
32,35,word,unrelated,lowercase,645.66,1
32,36,word,unrelated,lowercase,726.49,1
32,37,word,unrelated,lowercase,657.22,1
32,38,word,unrelated,lowercase,718.34,1
32,39,word,unrelated,lowercase,523.55,1
32,40,word,unrelated,lowercase,668.32,1
32,41,word,unrelated,lowercase,671.27,1
32,42,word,unrelated,lowercase,661.59,1
32,43,word,unrelated,lowercase,653.39,1
32,44,word,unrelated,lowercase,658.58,1
32,45,word,unrelated,lowercase,636.92,1
32,46,word,unrelated,lowercase,592.66,1
32,47,word,unrelated,lowercase,579.61,1
32,48,word,unrelated,lowercase,612.28,1
32,49,word,unrelated,lowercase,519.05,1
32,50,word,unrelated,lowercase,911.47,1
32,51,word,unrelated,lowercase,588.97,1
32,52,word,unrelated,lowercase,646.06,1
32,53,word,unrelated,lowercase,558,1
32,54,word,unrelated,lowercase,682.45,1
32,55,word,unrelated,lowercase,968.52,1
32,56,word,unrelated,lowercase,818.59,1
32,57,word,unrelated,lowercase,550.6,1
32,58,word,unrelated,lowercase,1169.73,1
32,59,word,unrelated,lowercase,618.17,1
32,60,word,unrelated,lowercase,566.29,1
32,61,word,unrelated,alternating,701.43,1
32,62,word,unrelated,alternating,532.39,1
32,63,word,unrelated,alternating,684.71,1
32,64,word,unrelated,alternating,576.84,1
32,65,word,unrelated,alternating,664.9,1
32,66,word,unrelated,alternating,577.32,1
32,67,word,unrelated,alternating,534.23,1
32,68,word,unrelated,alternating,569.37,1
32,69,word,unrelated,alternating,541.88,1
32,70,word,unrelated,alternating,835.27,1
32,71,word,unrelated,alternating,565,1
32,72,word,unrelated,alternating,643.5,1
32,73,word,unrelated,alternating,527.53,1
32,74,word,unrelated,alternating,693.56,1
32,75,word,unrelated,alternating,934.04,1
32,76,word,unrelated,alternating,810.55,1
32,77,word,unrelated,alternating,542.53,1
32,78,word,unrelated,alternating,558.43,1
32,79,word,unrelated,alternating,481.82,1
32,80,word,unrelated,alternating,780.17,1
32,81,word,unrelated,alternating,513.68,1
32,82,word,unrelated,alternating,536.06,1
32,83,word,unrelated,alternating,606.5,1
32,84,word,unrelated,alternating,481.64,1
32,85,word,unrelated,alternating,NA,0
32,86,word,unrelated,alternating,991.07,1
32,87,word,unrelated,alternating,608.79,1
32,88,word,unrelated,alternating,928.35,1
32,89,word,unrelated,alternating,509.19,1
32,90,word,unrelated,alternating,865.89,1
32,91,word,repeated,lowercase,524.27,1
32,92,word,repeated,lowercase,574.46,1
32,93,word,repeated,lowercase,558.68,1
32,94,word,repeated,lowercase,489.71,1
32,95,word,repeated,lowercase,532.39,1
32,96,word,repeated,lowercase,691.37,1
32,97,word,repeated,lowercase,676.06,1
32,98,word,repeated,lowercase,584.4,1
32,99,word,repeated,lowercase,527.92,1
32,100,word,repeated,lowercase,453.11,1
32,101,word,repeated,lowercase,679.24,1
32,102,word,repeated,lowercase,538.09,1
32,103,word,repeated,lowercase,494.75,1
32,104,word,repeated,lowercase,600.5,1
32,105,word,repeated,lowercase,999.23,1
32,106,word,repeated,lowercase,495.25,1
32,107,word,repeated,lowercase,477.22,1
32,108,word,repeated,lowercase,493.99,1
32,109,word,repeated,lowercase,561.71,1
32,110,word,repeated,lowercase,1058.83,1
32,111,word,repeated,lowercase,730.45,1
32,112,word,repeated,lowercase,700.91,1
32,113,word,repeated,lowercase,672.06,1
32,114,word,repeated,lowercase,571.92,1
32,115,word,repeated,lowercase,652.95,1
32,116,word,repeated,lowercase,511.7,1
32,117,word,repeated,lowercase,531.4,1
32,118,word,repeated,lowercase,573.61,1
32,119,word,repeated,lowercase,682.73,1
32,120,word,repeated,lowercase,514.03,1
33,1,word,repeated,alternating,482.95,1
33,2,word,repeated,alternating,674.41,1
33,3,word,repeated,alternating,571.34,1
33,4,word,repeated,alternating,755.93,1
33,5,word,repeated,alternating,463.32,1
33,6,word,repeated,alternating,466.79,1
33,7,word,repeated,alternating,723.16,1
33,8,word,repeated,alternating,627.86,1
33,9,word,repeated,alternating,640.79,1
33,10,word,repeated,alternating,617.71,1
33,11,word,repeated,alternating,494.07,1
33,12,word,repeated,alternating,496.52,1
33,13,word,repeated,alternating,427.42,1
33,14,word,repeated,alternating,NA,0
33,15,word,repeated,alternating,501.35,1
33,16,word,repeated,alternating,586.61,1
33,17,word,repeated,alternating,456.82,1
33,18,word,repeated,alternating,457.76,1
33,19,word,repeated,alternating,513.09,1
33,20,word,repeated,alternating,916.19,1
33,21,word,repeated,alternating,NA,0
33,22,word,repeated,alternating,566.14,1
33,23,word,repeated,alternating,679.65,1
33,24,word,repeated,alternating,530.22,1
33,25,word,repeated,alternating,540.52,1
33,26,word,repeated,alternating,539.26,1
33,27,word,repeated,alternating,587.42,1
33,28,word,repeated,alternating,503.88,1
33,29,word,repeated,alternating,616.5,1
33,30,word,repeated,alternating,541.38,1
33,31,word,unrelated,lowercase,429.64,1
33,32,word,unrelated,lowercase,NA,0
33,33,word,unrelated,lowercase,587.98,1
33,34,word,unrelated,lowercase,647.49,1
33,35,word,unrelated,lowercase,505.04,1
33,36,word,unrelated,lowercase,553.53,1
33,37,word,unrelated,lowercase,586.75,1
33,38,word,unrelated,lowercase,651.82,1
33,39,word,unrelated,lowercase,570.67,1
33,40,word,unrelated,lowercase,714.47,1
33,41,word,unrelated,lowercase,577.69,1
33,42,word,unrelated,lowercase,646.06,1
33,43,word,unrelated,lowercase,515.8,1
33,44,word,unrelated,lowercase,581.42,1
33,45,word,unrelated,lowercase,486.06,1
33,46,word,unrelated,lowercase,618.47,1
33,47,word,unrelated,lowercase,643.63,1
33,48,word,unrelated,lowercase,710.6,1
33,49,word,unrelated,lowercase,534.05,1
33,50,word,unrelated,lowercase,635.97,1
33,51,word,unrelated,lowercase,568.55,1
33,52,word,unrelated,lowercase,715.34,1
33,53,word,unrelated,lowercase,1156.48,1
33,54,word,unrelated,lowercase,599.15,1
33,55,word,unrelated,lowercase,452.77,1
33,56,word,unrelated,lowercase,611.83,1
33,57,word,unrelated,lowercase,595.47,1
33,58,word,unrelated,lowercase,562.49,1
33,59,word,unrelated,lowercase,534.64,1
33,60,word,unrelated,lowercase,655.17,1
33,61,word,unrelated,alternating,937.6,1
33,62,word,unrelated,alternating,507.56,1
33,63,word,unrelated,alternating,559.87,1
33,64,word,unrelated,alternating,986.34,1
33,65,word,unrelated,alternating,626.03,1
33,66,word,unrelated,alternating,619.92,1
33,67,word,unrelated,alternating,545.89,1
33,68,word,unrelated,alternating,358.61,1
33,69,word,unrelated,alternating,556.87,1
33,70,word,unrelated,alternating,501.62,1
33,71,word,unrelated,alternating,628.57,1
33,72,word,unrelated,alternating,724.54,1
33,73,word,unrelated,alternating,898.46,1
33,74,word,unrelated,alternating,463.12,1
33,75,word,unrelated,alternating,556.38,1
33,76,word,unrelated,alternating,674.32,1
33,77,word,unrelated,alternating,504.8,1
33,78,word,unrelated,alternating,523.37,1
33,79,word,unrelated,alternating,530.26,1
33,80,word,unrelated,alternating,415.16,1
33,81,word,unrelated,alternating,551.3,1
33,82,word,unrelated,alternating,580,1
33,83,word,unrelated,alternating,828.61,1
33,84,word,unrelated,alternating,553.55,1
33,85,word,unrelated,alternating,620.17,1
33,86,word,unrelated,alternating,609.05,1
33,87,word,unrelated,alternating,717.97,1
33,88,word,unrelated,alternating,560.06,1
33,89,word,unrelated,alternating,507.5,1
33,90,word,unrelated,alternating,857.08,1
33,91,word,repeated,lowercase,650.97,1
33,92,word,repeated,lowercase,602.8,1
33,93,word,repeated,lowercase,531.85,1
33,94,word,repeated,lowercase,566.81,1
33,95,word,repeated,lowercase,513.79,1
33,96,word,repeated,lowercase,611.75,1
33,97,word,repeated,lowercase,515.76,1
33,98,word,repeated,lowercase,467.08,1
33,99,word,repeated,lowercase,475.17,1
33,100,word,repeated,lowercase,670.78,1
33,101,word,repeated,lowercase,405.21,1
33,102,word,repeated,lowercase,479.51,1
33,103,word,repeated,lowercase,713.56,1
33,104,word,repeated,lowercase,541.48,1
33,105,word,repeated,lowercase,690.67,1
33,106,word,repeated,lowercase,419.82,1
33,107,word,repeated,lowercase,695.98,1
33,108,word,repeated,lowercase,589.06,1
33,109,word,repeated,lowercase,637,1
33,110,word,repeated,lowercase,493.38,1
33,111,word,repeated,lowercase,452.1,1
33,112,word,repeated,lowercase,457.85,1
33,113,word,repeated,lowercase,542.6,1
33,114,word,repeated,lowercase,455.31,1
33,115,word,repeated,lowercase,582.72,1
33,116,word,repeated,lowercase,532.42,1
33,117,word,repeated,lowercase,384.48,1
33,118,word,repeated,lowercase,478.14,1
33,119,word,repeated,lowercase,631.35,1
33,120,word,repeated,lowercase,766.56,1
34,1,word,repeated,alternating,613.26,1
34,2,word,repeated,alternating,778.38,1
34,3,word,repeated,alternating,588.54,1
34,4,word,repeated,alternating,908.31,1
34,5,word,repeated,alternating,620.78,1
34,6,word,repeated,alternating,481.12,1
34,7,word,repeated,alternating,831.99,1
34,8,word,repeated,alternating,572.75,1
34,9,word,repeated,alternating,452.9,1
34,10,word,repeated,alternating,855.25,1
34,11,word,repeated,alternating,531.77,1
34,12,word,repeated,alternating,532.57,1
34,13,word,repeated,alternating,793.72,1
34,14,word,repeated,alternating,992.71,1
34,15,word,repeated,alternating,624.73,1
34,16,word,repeated,alternating,664.85,1
34,17,word,repeated,alternating,659.3,1
34,18,word,repeated,alternating,791.3,1
34,19,word,repeated,alternating,478.73,1
34,20,word,repeated,alternating,1402.91,1
34,21,word,repeated,alternating,958.72,1
34,22,word,repeated,alternating,627.71,1
34,23,word,repeated,alternating,636.53,1
34,24,word,repeated,alternating,662.44,1
34,25,word,repeated,alternating,428.3,1
34,26,word,repeated,alternating,636,1
34,27,word,repeated,alternating,730.16,1
34,28,word,repeated,alternating,617.09,1
34,29,word,repeated,alternating,684.58,1
34,30,word,repeated,alternating,723.18,1
34,31,word,unrelated,lowercase,1483.36,1
34,32,word,unrelated,lowercase,1039.63,1
34,33,word,unrelated,lowercase,621.75,1
34,34,word,unrelated,lowercase,563.08,1
34,35,word,unrelated,lowercase,658.94,1
34,36,word,unrelated,lowercase,564.83,1
34,37,word,unrelated,lowercase,827.58,1
34,38,word,unrelated,lowercase,607.54,1
34,39,word,unrelated,lowercase,611.13,1
34,40,word,unrelated,lowercase,489.49,1
34,41,word,unrelated,lowercase,682.62,1
34,42,word,unrelated,lowercase,646.64,1
34,43,word,unrelated,lowercase,653.38,1
34,44,word,unrelated,lowercase,735.77,1
34,45,word,unrelated,lowercase,628.77,1
34,46,word,unrelated,lowercase,682.75,1
34,47,word,unrelated,lowercase,1014.42,1
34,48,word,unrelated,lowercase,666.83,1
34,49,word,unrelated,lowercase,838.29,1
34,50,word,unrelated,lowercase,687.2,1
34,51,word,unrelated,lowercase,685.59,1
34,52,word,unrelated,lowercase,605.78,1
34,53,word,unrelated,lowercase,553,1
34,54,word,unrelated,lowercase,647.61,1
34,55,word,unrelated,lowercase,513.28,1
34,56,word,unrelated,lowercase,555.46,1
34,57,word,unrelated,lowercase,711,1
34,58,word,unrelated,lowercase,762.08,1
34,59,word,unrelated,lowercase,715.09,1
34,60,word,unrelated,lowercase,NA,1
34,61,word,unrelated,alternating,598.78,1
34,62,word,unrelated,alternating,641.87,1
34,63,word,unrelated,alternating,1377.43,1
34,64,word,unrelated,alternating,892.45,1
34,65,word,unrelated,alternating,1117.72,1
34,66,word,unrelated,alternating,771.98,1
34,67,word,unrelated,alternating,683.3,1
34,68,word,unrelated,alternating,624.64,1
34,69,word,unrelated,alternating,711.14,1
34,70,word,unrelated,alternating,742.82,1
34,71,word,unrelated,alternating,967.59,1
34,72,word,unrelated,alternating,677.08,1
34,73,word,unrelated,alternating,640.3,1
34,74,word,unrelated,alternating,539.3,1
34,75,word,unrelated,alternating,1225.79,1
34,76,word,unrelated,alternating,639.95,1
34,77,word,unrelated,alternating,621.59,1
34,78,word,unrelated,alternating,709.15,1
34,79,word,unrelated,alternating,808.94,1
34,80,word,unrelated,alternating,1091.61,1
34,81,word,unrelated,alternating,841.62,1
34,82,word,unrelated,alternating,483.57,1
34,83,word,unrelated,alternating,726.84,1
34,84,word,unrelated,alternating,860.02,1
34,85,word,unrelated,alternating,NA,0
34,86,word,unrelated,alternating,522.4,1
34,87,word,unrelated,alternating,NA,0
34,88,word,unrelated,alternating,791.66,1
34,89,word,unrelated,alternating,645.6,1
34,90,word,unrelated,alternating,NA,0
34,91,word,repeated,lowercase,775.22,1
34,92,word,repeated,lowercase,663.29,1
34,93,word,repeated,lowercase,646.31,1
34,94,word,repeated,lowercase,904.61,1
34,95,word,repeated,lowercase,579.71,1
34,96,word,repeated,lowercase,657.14,1
34,97,word,repeated,lowercase,1089.66,1
34,98,word,repeated,lowercase,911.38,1
34,99,word,repeated,lowercase,660.52,1
34,100,word,repeated,lowercase,548.92,1
34,101,word,repeated,lowercase,827.87,1
34,102,word,repeated,lowercase,621.18,1
34,103,word,repeated,lowercase,563.34,1
34,104,word,repeated,lowercase,540.04,1
34,105,word,repeated,lowercase,527.55,1
34,106,word,repeated,lowercase,981.57,1
34,107,word,repeated,lowercase,763.49,1
34,108,word,repeated,lowercase,1132.32,1
34,109,word,repeated,lowercase,577.98,1
34,110,word,repeated,lowercase,773.77,1
34,111,word,repeated,lowercase,1198.67,1
34,112,word,repeated,lowercase,584.32,1
34,113,word,repeated,lowercase,719.04,1
34,114,word,repeated,lowercase,558.97,1
34,115,word,repeated,lowercase,583.95,1
34,116,word,repeated,lowercase,464.24,1
34,117,word,repeated,lowercase,750.77,1
34,118,word,repeated,lowercase,1113.91,1
34,119,word,repeated,lowercase,671.72,1
34,120,word,repeated,lowercase,693.26,1
35,1,word,repeated,alternating,527.57,1
35,2,word,repeated,alternating,560.23,1
35,3,word,repeated,alternating,665.31,1
35,4,word,repeated,alternating,596.53,1
35,5,word,repeated,alternating,497.36,1
35,6,word,repeated,alternating,494.73,1
35,7,word,repeated,alternating,694.74,1
35,8,word,repeated,alternating,572.32,1
35,9,word,repeated,alternating,508.94,1
35,10,word,repeated,alternating,673.13,1
35,11,word,repeated,alternating,1141.48,1
35,12,word,repeated,alternating,518.95,1
35,13,word,repeated,alternating,461.67,1
35,14,word,repeated,alternating,770.49,1
35,15,word,repeated,alternating,532.75,1
35,16,word,repeated,alternating,498.1,1
35,17,word,repeated,alternating,543.6,1
35,18,word,repeated,alternating,540.19,1
35,19,word,repeated,alternating,542.51,1
35,20,word,repeated,alternating,636.22,1
35,21,word,repeated,alternating,644.98,1
35,22,word,repeated,alternating,508.21,1
35,23,word,repeated,alternating,657.91,1
35,24,word,repeated,alternating,509.23,1
35,25,word,repeated,alternating,537.55,1
35,26,word,repeated,alternating,577.5,1
35,27,word,repeated,alternating,873.36,1
35,28,word,repeated,alternating,661.68,1
35,29,word,repeated,alternating,529.88,1
35,30,word,repeated,alternating,467.14,1
35,31,word,unrelated,lowercase,649.63,1
35,32,word,unrelated,lowercase,504,1
35,33,word,unrelated,lowercase,788.57,1
35,34,word,unrelated,lowercase,622.55,1
35,35,word,unrelated,lowercase,468.31,1
35,36,word,unrelated,lowercase,612.86,1
35,37,word,unrelated,lowercase,551.18,1
35,38,word,unrelated,lowercase,486.26,1
35,39,word,unrelated,lowercase,499.38,1
35,40,word,unrelated,lowercase,599.23,1
35,41,word,unrelated,lowercase,626.01,1
35,42,word,unrelated,lowercase,546.01,1
35,43,word,unrelated,lowercase,663.8,1
35,44,word,unrelated,lowercase,600.54,1
35,45,word,unrelated,lowercase,496.86,1
35,46,word,unrelated,lowercase,579.77,1
35,47,word,unrelated,lowercase,572.99,1
35,48,word,unrelated,lowercase,527.91,1
35,49,word,unrelated,lowercase,512.11,1
35,50,word,unrelated,lowercase,550.96,1
35,51,word,unrelated,lowercase,567.39,1
35,52,word,unrelated,lowercase,495.59,1
35,53,word,unrelated,lowercase,550.25,1
35,54,word,unrelated,lowercase,542.43,1
35,55,word,unrelated,lowercase,561.21,1
35,56,word,unrelated,lowercase,478.15,1
35,57,word,unrelated,lowercase,857.75,1
35,58,word,unrelated,lowercase,548.16,1
35,59,word,unrelated,lowercase,698.06,1
35,60,word,unrelated,lowercase,551.11,1
35,61,word,unrelated,alternating,563.74,1
35,62,word,unrelated,alternating,497.02,1
35,63,word,unrelated,alternating,587.93,1
35,64,word,unrelated,alternating,715.66,1
35,65,word,unrelated,alternating,635.76,1
35,66,word,unrelated,alternating,686.2,1
35,67,word,unrelated,alternating,515.12,1
35,68,word,unrelated,alternating,507.73,1
35,69,word,unrelated,alternating,NA,0
35,70,word,unrelated,alternating,530.15,1
35,71,word,unrelated,alternating,476.01,1
35,72,word,unrelated,alternating,580.57,1
35,73,word,unrelated,alternating,737.77,1
35,74,word,unrelated,alternating,519.67,1
35,75,word,unrelated,alternating,718.06,1
35,76,word,unrelated,alternating,713.63,1
35,77,word,unrelated,alternating,541.7,1
35,78,word,unrelated,alternating,512.32,1
35,79,word,unrelated,alternating,552.09,1
35,80,word,unrelated,alternating,656.35,1
35,81,word,unrelated,alternating,NA,0
35,82,word,unrelated,alternating,577.87,1
35,83,word,unrelated,alternating,709.47,1
35,84,word,unrelated,alternating,526.07,1
35,85,word,unrelated,alternating,555.21,1
35,86,word,unrelated,alternating,483.71,1
35,87,word,unrelated,alternating,599.87,1
35,88,word,unrelated,alternating,709.24,1
35,89,word,unrelated,alternating,484.73,1
35,90,word,unrelated,alternating,518.08,1
35,91,word,repeated,lowercase,524.55,1
35,92,word,repeated,lowercase,456.63,1
35,93,word,repeated,lowercase,481.14,1
35,94,word,repeated,lowercase,722.42,1
35,95,word,repeated,lowercase,450.84,1
35,96,word,repeated,lowercase,792.03,1
35,97,word,repeated,lowercase,595.7,1
35,98,word,repeated,lowercase,454.72,1
35,99,word,repeated,lowercase,491.71,1
35,100,word,repeated,lowercase,562.04,1
35,101,word,repeated,lowercase,455.61,1
35,102,word,repeated,lowercase,627.79,1
35,103,word,repeated,lowercase,546.49,1
35,104,word,repeated,lowercase,428.13,1
35,105,word,repeated,lowercase,NA,0
35,106,word,repeated,lowercase,430.35,1
35,107,word,repeated,lowercase,584.56,1
35,108,word,repeated,lowercase,527.83,1
35,109,word,repeated,lowercase,NA,0
35,110,word,repeated,lowercase,602.28,1
35,111,word,repeated,lowercase,529.56,1
35,112,word,repeated,lowercase,543.73,1
35,113,word,repeated,lowercase,502.42,1
35,114,word,repeated,lowercase,523.88,1
35,115,word,repeated,lowercase,602.98,1
35,116,word,repeated,lowercase,443.44,1
35,117,word,repeated,lowercase,524.51,1
35,118,word,repeated,lowercase,606.36,1
35,119,word,repeated,lowercase,497.88,1
35,120,word,repeated,lowercase,510.88,1
36,1,word,repeated,alternating,876.42,1
36,2,word,repeated,alternating,613.37,1
36,3,word,repeated,alternating,774.17,1
36,4,word,repeated,alternating,495.91,1
36,5,word,repeated,alternating,1019.61,1
36,6,word,repeated,alternating,643.75,1
36,7,word,repeated,alternating,486.53,1
36,8,word,repeated,alternating,513.08,1
36,9,word,repeated,alternating,469.71,1
36,10,word,repeated,alternating,743.09,1
36,11,word,repeated,alternating,604.54,1
36,12,word,repeated,alternating,668.2,1
36,13,word,repeated,alternating,528.96,1
36,14,word,repeated,alternating,617.11,1
36,15,word,repeated,alternating,951.3,1
36,16,word,repeated,alternating,NA,1
36,17,word,repeated,alternating,451.69,1
36,18,word,repeated,alternating,NA,0
36,19,word,repeated,alternating,1240.14,1
36,20,word,repeated,alternating,463.44,1
36,21,word,repeated,alternating,543.83,1
36,22,word,repeated,alternating,504.74,1
36,23,word,repeated,alternating,887.97,1
36,24,word,repeated,alternating,726.1,1
36,25,word,repeated,alternating,NA,1
36,26,word,repeated,alternating,419.33,1
36,27,word,repeated,alternating,512.64,1
36,28,word,repeated,alternating,966.61,1
36,29,word,repeated,alternating,550.88,1
36,30,word,repeated,alternating,577.58,1
36,31,word,unrelated,lowercase,685.91,1
36,32,word,unrelated,lowercase,642.61,1
36,33,word,unrelated,lowercase,749.19,1
36,34,word,unrelated,lowercase,570.74,1
36,35,word,unrelated,lowercase,276.9,1
36,36,word,unrelated,lowercase,1245.32,1
36,37,word,unrelated,lowercase,631.25,1
36,38,word,unrelated,lowercase,NA,1
36,39,word,unrelated,lowercase,654.29,1
36,40,word,unrelated,lowercase,722.21,1
36,41,word,unrelated,lowercase,706.43,1
36,42,word,unrelated,lowercase,517.69,1
36,43,word,unrelated,lowercase,575.48,1
36,44,word,unrelated,lowercase,803.39,1
36,45,word,unrelated,lowercase,640.11,1
36,46,word,unrelated,lowercase,1189.36,1
36,47,word,unrelated,lowercase,507.74,1
36,48,word,unrelated,lowercase,513.21,1
36,49,word,unrelated,lowercase,NA,1
36,50,word,unrelated,lowercase,NA,1
36,51,word,unrelated,lowercase,508.92,1
36,52,word,unrelated,lowercase,472.67,1
36,53,word,unrelated,lowercase,558.93,1
36,54,word,unrelated,lowercase,873.41,1
36,55,word,unrelated,lowercase,619.43,1
36,56,word,unrelated,lowercase,563.97,1
36,57,word,unrelated,lowercase,261.52,1
36,58,word,unrelated,lowercase,684.91,1
36,59,word,unrelated,lowercase,581.16,1
36,60,word,unrelated,lowercase,1039.04,1
36,61,word,unrelated,alternating,583.11,1
36,62,word,unrelated,alternating,683.41,1
36,63,word,unrelated,alternating,519.13,1
36,64,word,unrelated,alternating,1025.5,1
36,65,word,unrelated,alternating,739.88,1
36,66,word,unrelated,alternating,687.91,1
36,67,word,unrelated,alternating,679.83,1
36,68,word,unrelated,alternating,617.54,1
36,69,word,unrelated,alternating,584.02,1
36,70,word,unrelated,alternating,688.22,1
36,71,word,unrelated,alternating,718.79,1
36,72,word,unrelated,alternating,839.01,1
36,73,word,unrelated,alternating,530.77,1
36,74,word,unrelated,alternating,1388.63,1
36,75,word,unrelated,alternating,730.27,1
36,76,word,unrelated,alternating,1182.7,1
